C (GPa),dP/dh (N/m),Wp/Wt,hm (um),Er (GPa),sy (GPa)
89.09941735,203138.7033,0.730890427,0.317822737,109.63,1.121
97.94701265,201311.5389,0.712588874,0.303128065,109.63,1.121
93.44170372,198032.0625,0.72527244,0.310350521,109.63,1.121
93.17078021,202806.7174,0.729979965,0.310800493,109.63,1.121
99.18640298,202034.1126,0.72419409,0.301227804,109.63,1.121
96.855627,201494.6344,0.718165825,0.304830435,109.63,1.121
98.8079534,203208.5369,0.71676102,0.301804669,109.63,1.121
90.63273656,202672.6613,0.728640162,0.315123047,109.63,1.121
98.87352975,206500.0508,0.724783936,0.301703893,109.63,1.121
90.53803481,201114.2715,0.736067572,0.315287295,109.63,1.121
102.7396324,199404.1123,0.722148371,0.295973185,109.63,1.121
95.42600065,203536.407,0.732315139,0.307106135,109.63,1.121
100.5879205,195692.2997,0.704630602,0.29912274,109.63,1.121
91.79584818,206897.1439,0.732668992,0.313119966,109.63,1.121
90.5099275,200769.3833,0.726326679,0.315336388,109.63,1.121
91.30795047,199157.7411,0.735894231,0.313954971,109.63,1.121
106.4427613,197950.0171,0.714021745,0.290779763,109.63,1.121
100.3505492,199194.8304,0.725588064,0.299475442,109.63,1.121
89.62649831,209142.1272,0.741150971,0.31688619,109.63,1.121
103.7317345,201171.8648,0.721953537,0.294555003,109.63,1.121
92.38747766,200955.1914,0.732174686,0.312115748,109.63,1.121
99.93789582,202939.2342,0.706816369,0.300093701,109.63,1.121
91.60351959,210330.7142,0.744212798,0.31344814,109.63,1.121
99.18989624,203912.4459,0.726098903,0.301222573,109.63,1.121
103.0409752,198207.2879,0.707388074,0.295540175,109.63,1.121
95.4395479,201143.0361,0.725631446,0.307084391,109.63,1.121
95.01990507,199757.0593,0.713549902,0.307761465,109.63,1.121
93.4182867,194493.4948,0.717387577,0.310388618,109.63,1.121
98.54412401,196542.9578,0.719108991,0.302207559,109.63,1.121
91.73936049,203871.2732,0.731431358,0.313216128,109.63,1.121
93.01176214,202135.3156,0.743775456,0.311066068,109.63,1.121
96.26878697,198100.7783,0.733958941,0.305759161,109.63,1.121
94.80902588,209293.7141,0.734962793,0.308103716,109.63,1.121
86.93887894,208977.978,0.746443209,0.321747365,109.63,1.121
86.81214746,209433.6812,0.73924795,0.321981791,109.63,1.121
96.85160865,198366.6279,0.730070104,0.304837921,109.63,1.121
94.01976133,198783.2677,0.723073387,0.309394397,109.63,1.121
94.22093713,202759.2638,0.723313486,0.309063615,109.63,1.121
94.72146817,197857.6839,0.719260677,0.308246254,109.63,1.121
101.7540933,202461.776,0.717742133,0.297403106,109.63,1.121
93.27942272,200447.3082,0.728651982,0.310619621,109.63,1.121
97.69195264,198425.542,0.718205359,0.303523234,109.63,1.121
93.60815859,198101.7731,0.718332727,0.310073915,109.63,1.121
95.72390308,203520.1031,0.733730546,0.306627261,109.63,1.121
94.83852576,199993.8182,0.719944196,0.308055635,109.63,1.121
100.2950767,198166.1885,0.710853238,0.299558824,109.63,1.121
91.10167897,197770.8879,0.720920413,0.31431027,109.63,1.121
104.0656602,199266.8593,0.714872473,0.294081793,109.63,1.121
88.90195881,208882.4941,0.735322239,0.318174591,109.63,1.121
94.78097283,203575.9414,0.727088133,0.308149765,109.63,1.121
98.45507296,196127.8851,0.705579692,0.302345045,109.63,1.121
83.48084934,206474.4303,0.741303681,0.328343879,109.63,1.121
89.71171193,203976.1614,0.740823414,0.316736463,109.63,1.121
96.21162493,200463.9814,0.717906106,0.305848984,109.63,1.121
95.09656744,200154.2706,0.719417782,0.307637156,109.63,1.121
94.71880268,195662.3104,0.72547879,0.308250733,109.63,1.121
101.3221169,201624.8905,0.722084415,0.298037011,109.63,1.121
93.05940586,202190.5618,0.730072678,0.310986739,109.63,1.121
93.5904178,202191.837,0.740203693,0.31010319,109.63,1.121
92.60393849,202525.1215,0.734119362,0.311750909,109.63,1.121
92.81871198,202519.3495,0.732155959,0.311390005,109.63,1.121
94.16509279,208924.2579,0.721386978,0.309155315,109.63,1.121
93.23255208,208179.9461,0.734081222,0.310698078,109.63,1.121
96.19980828,203726.8963,0.722499037,0.305868342,109.63,1.121
93.0240759,200694.811,0.72185469,0.311046033,109.63,1.121
94.63337854,203599.7041,0.726754624,0.308389673,109.63,1.121
100.8707894,198684.7111,0.718936659,0.298702221,109.63,1.121
97.94908959,196786.084,0.718666536,0.303124938,109.63,1.121
89.92898497,206572.2619,0.725159034,0.316352922,109.63,1.121
95.88725474,200828.5376,0.718511352,0.306366883,109.63,1.121
92.33293512,205493.997,0.730549939,0.312207756,109.63,1.121
98.71561037,204199.6682,0.721251898,0.301945631,109.63,1.121
93.80429282,200761.2754,0.723910119,0.309749537,109.63,1.121
92.09023244,202720.5728,0.73564518,0.312618592,109.63,1.121
89.99015743,210271.0711,0.736604536,0.31624569,109.63,1.121
90.14057287,196075.39,0.711368726,0.315981874,109.63,1.121
87.92125786,205091.2982,0.741115849,0.319944474,109.63,1.121
105.579087,194699.2135,0.710885173,0.291966456,109.63,1.121
97.08360499,198795.7994,0.720752856,0.30447359,109.63,1.121
100.4708976,195262.6081,0.716049349,0.299296619,109.63,1.121
104.6484554,195684.7346,0.722104675,0.293262021,109.63,1.121
78.19602596,202406.9705,0.74455984,0.339257151,109.63,1.121
88.93678575,205825.2978,0.738615049,0.318113098,109.63,1.121
101.1900441,200984.1053,0.731125718,0.29823086,109.63,1.121
90.59527933,205960.9659,0.729148013,0.315188541,109.63,1.121
90.30277095,203054.1412,0.731998799,0.315698112,109.63,1.121
91.87176073,204002.6488,0.728722004,0.312990177,109.63,1.121
86.93572148,209524.222,0.741038791,0.321753313,109.63,1.121
95.98890207,202496.4069,0.71882323,0.306204183,109.63,1.121
94.08196972,201708.4566,0.732536587,0.309291071,109.63,1.121
92.18603245,199687.0551,0.722851771,0.312454933,109.63,1.121
102.2204496,196661.033,0.713761146,0.29672466,109.63,1.121
96.91559292,201545.6407,0.718883219,0.30473717,109.63,1.121
100.9489243,201883.6791,0.727034112,0.298587003,109.63,1.121
95.58312981,200366.9884,0.714912838,0.306853201,109.63,1.121
98.75596828,202834.2618,0.722767552,0.301883278,109.63,1.121
94.29949845,206021.6454,0.730909466,0.308934982,109.63,1.121
94.26863688,197134.9563,0.711452713,0.308986244,109.63,1.121
100.9952955,196046.0956,0.715026448,0.298518738,109.63,1.121
102.6085129,197405.4651,0.705306108,0.296162414,109.63,1.121
95.37147029,205930.1666,0.719801683,0.307194186,109.63,1.121
98.25524073,202160.5225,0.730719643,0.302652154,109.63,1.121
102.7712798,193141.8078,0.707332701,0.295928248,109.63,1.121
96.83188231,200281.7042,0.718859404,0.30486877,109.63,1.121
96.01363834,197291.3388,0.711671473,0.306164263,109.63,1.121
100.5492382,197697.5594,0.713718013,0.299180031,109.63,1.121
96.56483152,195652.8001,0.707733982,0.30528993,109.63,1.121
91.69665284,201315.4222,0.721221706,0.313288638,109.63,1.121
87.80613046,204754.423,0.736536609,0.320154654,109.63,1.121
90.47967989,197636.5373,0.731329,0.315388079,109.63,1.121
104.9959952,200012.7141,0.712726438,0.292776036,109.63,1.121
97.28711395,206105.5608,0.72159447,0.304154612,109.63,1.121
98.08614385,198492.4387,0.717947335,0.302912554,109.63,1.121
92.03647878,200534.9857,0.734833114,0.312710026,109.63,1.121
91.44582041,196155.2011,0.720440844,0.313717852,109.63,1.121
91.30469208,208138.9835,0.726274394,0.313960525,109.63,1.121
92.23358876,201848.3402,0.718774222,0.312374956,109.63,1.121
89.63875051,201938.6803,0.738586796,0.316864575,109.63,1.121
89.55714236,205027.326,0.734347543,0.317009081,109.63,1.121
99.62504961,196850.948,0.715280674,0.300563894,109.63,1.121
100.1690211,196623.3893,0.700646727,0.299746777,109.63,1.121
90.58312787,205483.2563,0.729433471,0.315208422,109.63,1.121
91.91101263,197404.1551,0.729318318,0.312923787,109.63,1.121
86.63172946,206485.6556,0.746703453,0.322316834,109.63,1.121
92.68454252,202139.7011,0.730824418,0.311614687,109.63,1.121
92.72689523,203323.5198,0.717414785,0.311543824,109.63,1.121
104.4136771,194114.7687,0.693135886,0.293590918,109.63,1.121
102.6851794,199160.6762,0.705999891,0.296051386,109.63,1.121
95.91082107,199795.9937,0.719468192,0.306329021,109.63,1.121
91.92929037,204324.1399,0.71697335,0.312892034,109.63,1.121
98.91205102,201653.747,0.729099559,0.301645869,109.63,1.121
93.35590642,205431.0029,0.726015894,0.310492759,109.63,1.121
91.7974903,206324.2835,0.733457814,0.313116704,109.63,1.121
157.5398324,193559.4298,0.692562359,0.239015744,109.63,1.121
133.0577705,203446.6071,0.735045147,0.26007655,109.63,1.121
144.6854951,199288.8501,0.719496107,0.249407748,109.63,1.121
146.2404114,201837.9604,0.727095742,0.248078166,109.63,1.121
147.7858394,197541.5724,0.701588322,0.246777375,109.63,1.121
135.6841524,196718.0783,0.731936675,0.257546943,109.63,1.121
135.7625779,198651.1526,0.728776764,0.257472481,109.63,1.121
141.5330386,201055.948,0.719661204,0.25216956,109.63,1.121
143.6298189,197718.6793,0.720479369,0.250321515,109.63,1.121
135.5988152,201774.5011,0.732515289,0.25762831,109.63,1.121
126.5966526,208949.9796,0.757197567,0.266631206,109.63,1.121
125.2670007,203138.7033,0.730890427,0.268042744,109.63,1.121
140.1055968,201311.5389,0.712588874,0.253450996,109.63,1.121
132.6774168,198032.0625,0.72527244,0.260449992,109.63,1.121
132.1348283,202806.7177,0.729979965,0.260983417,109.63,1.121
142.7101543,202034.1124,0.72419409,0.251127162,109.63,1.121
138.4797747,201494.6343,0.718165825,0.254933894,109.63,1.121
141.6594598,203208.5371,0.71676102,0.252057205,109.63,1.121
127.8081375,202672.661,0.728640162,0.26536489,109.63,1.121
141.9221585,206500.0506,0.724783936,0.251823253,109.63,1.121
127.7218607,201114.2716,0.736067572,0.265454068,109.63,1.121
148.8697933,199404.1122,0.722148371,0.245877097,109.63,1.121
136.0371814,203536.4068,0.732315139,0.257213074,109.63,1.121
144.6194286,195692.2999,0.704630602,0.249464657,109.63,1.121
129.9615225,206897.1439,0.732668992,0.263156975,109.63,1.121
127.5514603,200769.3835,0.726326679,0.265631442,109.63,1.121
129.1957594,199157.7409,0.735894231,0.263935332,109.63,1.121
155.1487527,197950.017,0.714021745,0.240850804,109.63,1.121
144.6697706,199194.8307,0.725588064,0.249420529,109.63,1.121
126.3830952,209142.1273,0.741150971,0.266856038,109.63,1.121
150.8573373,201171.8645,0.721953537,0.244252493,109.63,1.121
130.9120418,200955.1917,0.732174686,0.26219985,109.63,1.121
143.4112387,202939.234,0.706816369,0.250513068,109.63,1.121
129.6675508,210330.7144,0.744212798,0.263454804,109.63,1.121
142.5070316,203912.4456,0.726098903,0.251306132,109.63,1.121
149.1239593,198207.2878,0.707388074,0.245667549,109.63,1.121
135.9630858,201143.0362,0.725631446,0.257283196,109.63,1.121
135.1000758,199757.0594,0.713549902,0.258103409,109.63,1.121
132.5915648,194493.4951,0.717387577,0.260533629,109.63,1.121
141.2953438,196542.9578,0.719108991,0.252381062,109.63,1.121
129.8231711,203871.273,0.731431358,0.263296972,109.63,1.121
132.1543794,202135.3156,0.743775456,0.260964117,109.63,1.121
137.7297318,198100.7785,0.733958941,0.255627974,109.63,1.121
134.9356037,209293.714,0.734962793,0.258260805,109.63,1.121
121.6821072,208977.9773,0.746443209,0.271962269,109.63,1.121
121.3271663,209433.681,0.73924795,0.272359503,109.63,1.121
138.6112821,198366.6274,0.730070104,0.254813903,109.63,1.121
133.6189312,198783.2676,0.723073387,0.259530271,109.63,1.121
134.0305258,202759.2639,0.723313486,0.259131213,109.63,1.121
134.8091524,197857.6837,0.719260677,0.258382044,109.63,1.121
147.1516629,202461.7761,0.717742133,0.247308394,109.63,1.121
132.3033355,200447.3081,0.728651982,0.260817311,109.63,1.121
139.7524583,198425.5418,0.718205359,0.253770776,109.63,1.121
132.8105788,198101.7732,0.718332727,0.260318929,109.63,1.121
136.5796701,203520.1034,0.733730546,0.25670122,109.63,1.121
134.858138,199993.8181,0.719944196,0.258334837,109.63,1.121
144.2432084,198166.1888,0.710853238,0.249789534,109.63,1.121
128.6313717,197770.8879,0.720920413,0.264513786,109.63,1.121
151.0477085,199266.8593,0.714872473,0.244098319,109.63,1.121
124.8747782,208882.4942,0.735322239,0.268462602,109.63,1.121
134.80266,203575.9413,0.727088133,0.258388506,109.63,1.121
140.8918625,196127.8849,0.705579692,0.252742892,109.63,1.121
115.9225946,206474.4302,0.741303681,0.278636693,109.63,1.121
126.6150108,203976.1614,0.740823414,0.266612211,109.63,1.121
137.0124261,200463.9811,0.717906106,0.256295416,109.63,1.121
135.3267,200154.2702,0.719417782,0.257887008,109.63,1.121
134.7909168,195662.3105,0.72547879,0.25839964,109.63,1.121
146.2112107,201624.8902,0.722084415,0.248102985,109.63,1.121
131.943917,202190.5617,0.730072678,0.261172425,109.63,1.121
133.1466132,202191.8372,0.740203693,0.259990132,109.63,1.121
131.2503447,202525.1214,0.734119362,0.26186185,109.63,1.121
131.5910509,202519.3495,0.732155959,0.261522621,109.63,1.121
133.9657466,208924.2579,0.721386978,0.259193915,109.63,1.121
132.4068592,208179.9457,0.734081222,0.260715655,109.63,1.121
137.2928913,203726.8966,0.722499037,0.25603398,109.63,1.121
131.8792708,200694.811,0.72185469,0.261236634,109.63,1.121
134.6933793,203599.7042,0.726754624,0.258493052,109.63,1.121
145.4875135,198684.7113,0.718936659,0.248718621,109.63,1.121
140.1984896,196786.084,0.718666536,0.253367089,109.63,1.121
126.4986518,206572.2621,0.725159034,0.266734227,109.63,1.121
136.9364862,200828.5376,0.718511352,0.256367324,109.63,1.121
130.6312958,205493.9973,0.730549939,0.262481314,109.63,1.121
141.6021815,204199.6683,0.721251898,0.252108039,109.63,1.121
133.3048314,200761.2751,0.723910119,0.259835854,109.63,1.121
130.6016585,202720.573,0.73564518,0.26251084,109.63,1.121
126.627903,210271.0703,0.736604536,0.266598323,109.63,1.121
126.7317337,196075.3897,0.711368726,0.266489216,109.63,1.121
123.344795,205091.2979,0.741115849,0.27012274,109.63,1.121
153.7601322,194699.2132,0.710885173,0.241935745,109.63,1.121
138.8689993,198795.7996,0.720752856,0.254577444,109.63,1.121
144.6030362,195262.6081,0.716049349,0.24947857,109.63,1.121
152.4702517,195684.7348,0.722104675,0.242957145,109.63,1.121
107.2708212,202406.9706,0.74455984,0.289654679,109.63,1.121
125.1930675,205825.298,0.738615049,0.2681218,109.63,1.121
146.4768569,200984.1045,0.731125718,0.24787742,109.63,1.121
127.8616264,205960.9658,0.729148013,0.265309677,109.63,1.121
127.3450807,203054.1413,0.731998799,0.2658468,109.63,1.121
129.9797736,204002.6482,0.728722004,0.263138164,109.63,1.121
121.7747348,209524.2221,0.741038791,0.271858904,109.63,1.121
136.7808041,202496.4069,0.71882323,0.256512808,109.63,1.121
133.8886261,201708.4566,0.732536587,0.259267894,109.63,1.121
130.2284259,199687.0552,0.722851771,0.262885754,109.63,1.121
147.659662,196661.0333,0.713761146,0.246883235,109.63,1.121
138.7405808,201545.6405,0.718883219,0.25469505,109.63,1.121
145.697293,201883.6793,0.727034112,0.248539835,109.63,1.121
136.4115596,200366.9885,0.714912838,0.256859536,109.63,1.121
141.937879,202834.2614,0.722767552,0.251809191,109.63,1.121
134.0275105,206021.6456,0.730909466,0.259134242,109.63,1.121
133.8656923,197134.9557,0.711452713,0.259291401,109.63,1.121
145.5400899,196046.0957,0.715026448,0.248674269,109.63,1.121
148.2896416,197405.4649,0.705306108,0.246357751,109.63,1.121
135.6644625,205930.1668,0.719801683,0.257566384,109.63,1.121
141.3442806,202160.5225,0.730719643,0.252337916,109.63,1.121
148.9145919,193141.8077,0.707332701,0.24584064,109.63,1.121
138.2877401,200281.7041,0.718859404,0.255111647,109.63,1.121
137.0037837,197291.3391,0.711671473,0.256303584,109.63,1.121
144.6359524,197697.5591,0.713718013,0.249450205,109.63,1.121
137.6956998,195652.8001,0.707733982,0.255659411,109.63,1.121
129.4946287,201315.4222,0.721221706,0.263630413,109.63,1.121
123.1570437,204754.4232,0.736536609,0.270328983,109.63,1.121
127.5107785,197636.5369,0.731329,0.265672959,109.63,1.121
152.7345239,200012.7142,0.712726438,0.242746673,109.63,1.121
139.3139319,206105.561,0.72159447,0.254170294,109.63,1.121
140.4828854,198492.4386,0.717947335,0.253110053,109.63,1.121
130.5326186,200534.9853,0.734833114,0.262580383,109.63,1.121
129.0398993,196155.2009,0.720440844,0.264094378,109.63,1.121
128.7443872,208138.9834,0.726274394,0.26439756,109.63,1.121
130.2972171,201848.3401,0.718774222,0.262816841,109.63,1.121
126.2575918,201938.6802,0.738586796,0.266988672,109.63,1.121
126.0045167,205027.3261,0.734347543,0.267256798,109.63,1.121
143.3306096,196850.9479,0.715280674,0.250583004,109.63,1.121
143.9609228,196623.3891,0.700646727,0.250033918,109.63,1.121
127.6570081,205483.2564,0.729433471,0.265521161,109.63,1.121
130.1223308,197404.1552,0.729318318,0.262994361,109.63,1.121
121.3196206,206485.6555,0.746703453,0.272367923,109.63,1.121
131.3836424,202139.7011,0.730824418,0.261728445,109.63,1.121
131.1410739,203323.52,0.717414785,0.26197065,109.63,1.121
151.2424192,194114.7691,0.693135886,0.243940834,109.63,1.121
148.4010862,199160.6762,0.705999891,0.246264858,109.63,1.121
136.9135231,199795.9936,0.719468192,0.256388638,109.63,1.121
129.9990956,204324.1403,0.71697335,0.263118445,109.63,1.121
142.3081344,201653.7469,0.729099559,0.251482126,109.63,1.121
132.3850858,205431.0029,0.726015894,0.260737109,109.63,1.121
130.0410594,206324.2835,0.733457814,0.263076098,109.63,1.121
103.6799674,186488.8184,0.689756517,0.294628365,109.63,1.029
108.6105716,183452.2713,0.680518281,0.287862519,109.63,1.029
102.9439904,192939.2586,0.691277798,0.295679709,109.63,1.029
108.8169956,186800.2954,0.669441127,0.287589781,109.63,1.029
93.9726604,197374.0492,0.718339514,0.30947149,109.63,1.029
94.26829161,190728.0429,0.694644937,0.308986645,109.63,1.029
64.89114476,186795.6837,0.698094458,0.372416604,109.63,1.029
109.2964776,183863.769,0.677684238,0.286957934,109.63,1.029
106.3387171,188001.5218,0.688092731,0.290921551,109.63,1.029
103.0420886,189494.285,0.702041465,0.295538909,109.63,1.029
110.6092046,182095.6388,0.684673429,0.285249428,109.63,1.029
108.4839784,185804.7955,0.691726742,0.28803075,109.63,1.029
116.8651696,186897.0735,0.670072934,0.277509623,109.63,1.029
106.2978324,189464.0236,0.70336917,0.290978054,109.63,1.029
105.0515204,189121.6464,0.696162219,0.292698551,109.63,1.029
108.7474659,184927.2013,0.671557999,0.287681885,109.63,1.029
108.9590803,184152.2134,0.677465278,0.287402032,109.63,1.029
104.0645367,184276.147,0.685508005,0.294084153,109.63,1.029
99.59236338,192159.3288,0.705099304,0.300613758,109.63,1.029
106.2131899,193346.2542,0.69467699,0.291094061,109.63,1.029
60.2194775,191785.155,0.715674277,0.386592497,109.63,1.029
112.9780254,181323.7254,0.672567599,0.282243504,109.63,1.029
107.1057668,230037.6955,0.739895666,0.289877873,109.63,1.029
100.9642593,187777.384,0.699181784,0.298564266,109.63,1.029
102.6124843,190815.377,0.694070901,0.296156849,109.63,1.029
82.74496909,186520.0923,0.698257777,0.329800436,109.63,1.029
100.8593295,186370.6993,0.704478711,0.298719805,109.63,1.029
102.8073609,187159.9948,0.691201517,0.295876612,109.63,1.029
103.7398424,187098.2959,0.698712439,0.294543394,109.63,1.029
104.3904134,190323.0006,0.691206051,0.293624218,109.63,1.029
110.8514234,187015.7256,0.694377819,0.284938546,109.63,1.029
108.2324693,194197.5748,0.686803249,0.28836483,109.63,1.029
107.8420142,187244.7395,0.683788219,0.288887284,109.63,1.029
103.2866828,189107.1651,0.706212502,0.295188654,109.63,1.029
104.8249598,185549.3436,0.677192856,0.293015011,109.63,1.029
107.0743643,190296.4352,0.701072595,0.289920386,109.63,1.029
110.7514979,185631.1558,0.674097256,0.285067217,109.63,1.029
107.2834854,184810.1171,0.68046783,0.289638108,109.63,1.029
103.2325581,184797.2227,0.679717157,0.295266726,109.63,1.029
118.9239505,187799.1362,0.680539344,0.275097778,109.63,1.029
104.7156313,188441.4176,0.692478999,0.293167621,109.63,1.029
109.5816947,185724.0845,0.670217427,0.286584427,109.63,1.029
105.351308,184960.4517,0.693832074,0.292281366,109.63,1.029
114.5041159,183574.624,0.678407969,0.280355885,109.63,1.029
102.624005,191896.6359,0.687689919,0.296140134,109.63,1.029
118.1477337,187103.8576,0.67495214,0.276000622,109.63,1.029
108.9959807,189674.4818,0.697422688,0.287353562,109.63,1.029
108.0483,188341.513,0.690730424,0.288610814,109.63,1.029
117.3392758,189814.8517,0.697067367,0.276948755,109.63,1.029
108.8466007,189279.4312,0.694429189,0.287550662,109.63,1.029
75.09580848,193395.8857,0.673946521,0.346189588,109.63,1.029
108.5503453,186993.9481,0.69243462,0.287943272,109.63,1.029
106.9964471,188530.634,0.697019983,0.290026344,109.63,1.029
102.0225654,184281.9363,0.683589389,0.297011957,109.63,1.029
109.2064251,185990.6592,0.68594299,0.287076371,109.63,1.029
107.8967751,188930.2675,0.701104694,0.288813629,109.63,1.029
100.2094689,182923.2566,0.69066246,0.299686955,109.63,1.029
57.52423936,188717.1877,0.681594373,0.395544588,109.63,1.029
106.1952111,185107.2353,0.676091806,0.291117708,109.63,1.029
102.7192063,191273.7981,0.714424696,0.296002715,109.63,1.029
97.64937483,189780.0133,0.683980308,0.303589439,109.63,1.029
111.663573,187402.4465,0.686984406,0.283900433,109.63,1.029
97.32708009,188519.4927,0.699068668,0.304091888,109.63,1.029
88.80281483,188237.7947,0.689661586,0.318352251,109.63,1.029
106.0009997,189299.1485,0.691951009,0.29138448,109.63,1.029
107.4002994,188535.0509,0.694589069,0.289480377,109.63,1.029
109.2466036,191215.7358,0.697562319,0.2870235,109.63,1.029
92.94589981,193845.8253,0.703728019,0.31117622,109.63,1.029
107.9339052,183647.5653,0.67886422,0.288763044,109.63,1.029
93.58747261,191106.7485,0.710263132,0.310107661,109.63,1.029
105.5212846,185321.2429,0.698298608,0.292046911,109.63,1.029
110.1322319,188737.6466,0.674636365,0.285867281,109.63,1.029
100.2044082,192322.389,0.711679525,0.299694398,109.63,1.029
107.9107508,190204.9936,0.685151297,0.288794554,109.63,1.029
108.2645215,186499.9571,0.690172663,0.288322498,109.63,1.029
105.711645,187070.833,0.695037685,0.291783416,109.63,1.029
101.4237116,188554.0108,0.69635716,0.297887587,109.63,1.029
96.06276933,190189.9035,0.705350004,0.306086111,109.63,1.029
96.83445873,193304.1524,0.722106541,0.304863908,109.63,1.029
106.4597791,190365.3816,0.68941867,0.290756975,109.63,1.029
106.2559999,189905.4571,0.682049385,0.291034369,109.63,1.029
102.2813396,185991.315,0.684135249,0.296636146,109.63,1.029
101.82736,189254.0493,0.69461446,0.2972966,109.63,1.029
109.4729078,187103.2391,0.688218502,0.286727555,109.63,1.029
114.9140256,190745.1285,0.679282843,0.279856626,109.63,1.029
106.7871759,182751.0839,0.685047353,0.290310622,109.63,1.029
104.2466348,187420.0969,0.688175542,0.29382636,109.63,1.029
96.13143895,190889.6991,0.705353238,0.305976996,109.63,1.029
115.5277748,182150.1366,0.665412241,0.279111497,109.63,1.029
96.69949291,193121.9654,0.710654578,0.305076917,109.63,1.029
101.7408567,190560.6904,0.705788173,0.297422992,109.63,1.029
108.6112174,190274.7838,0.697141174,0.287861381,109.63,1.029
109.3335954,192630.1368,0.708461556,0.286910608,109.63,1.029
108.2997238,189906.9373,0.680077645,0.288275915,109.63,1.029
86.1853394,188272.7075,0.685074603,0.32315154,109.63,1.029
98.94858904,187576.9328,0.696101362,0.301590052,109.63,1.029
111.571431,189756.6332,0.688811817,0.284018071,109.63,1.029
81.08605163,185633.7086,0.681758666,0.333157329,109.63,1.029
95.78607971,189249.0553,0.703006389,0.306528121,109.63,1.029
105.7996446,185528.8925,0.689409848,0.291662363,109.63,1.029
104.7042161,186464.8546,0.687038602,0.293183901,109.63,1.029
102.1523381,185204.4541,0.701086501,0.296823136,109.63,1.029
107.9176169,188848.8002,0.686949472,0.288786154,109.63,1.029
101.1479612,192826.7752,0.698082831,0.298293465,109.63,1.029
117.6284653,189758.0603,0.682731309,0.276608062,109.63,1.029
87.17800292,190366.6446,0.698923148,0.321306332,109.63,1.029
103.8796826,189656.5082,0.702223968,0.294344959,109.63,1.029
98.17163568,194001.324,0.703462375,0.302781446,109.63,1.029
105.8920417,186631.3863,0.698151353,0.291534755,109.63,1.029
90.32933149,191006.7972,0.702292873,0.315651425,109.63,1.029
107.845264,187607.2382,0.689176569,0.288882586,109.63,1.029
103.0175387,190084.0183,0.684754553,0.295574741,109.63,1.029
113.8423505,192027.7177,0.685181574,0.281170139,109.63,1.029
114.3216253,189076.5557,0.677726973,0.28058033,109.63,1.029
108.9525036,194306.3342,0.68798623,0.287410911,109.63,1.029
83.59480256,188624.6009,0.692351787,0.328119375,109.63,1.029
103.6597593,191211.3719,0.697717038,0.294657032,109.63,1.029
108.2925766,187122.2963,0.688757835,0.288285459,109.63,1.029
108.6705071,190604.8586,0.691998659,0.287783982,109.63,1.029
109.4298265,185042.3241,0.6787473,0.286783395,109.63,1.029
83.97239766,190704.0039,0.694604364,0.327380904,109.63,1.029
109.2001847,186928.8565,0.688601862,0.287084843,109.63,1.029
104.8138764,186596.4596,0.678192839,0.293029691,109.63,1.029
83.02668567,189682.9828,0.693047792,0.329240278,109.63,1.029
95.52500631,191274.9944,0.689547321,0.306947144,109.63,1.029
102.0662762,191500.5822,0.705066991,0.296947286,109.63,1.029
100.5309022,186513.8269,0.68676123,0.299207077,109.63,1.029
113.8222078,191212.5855,0.697414903,0.281195621,109.63,1.029
103.9756931,187157.5992,0.685754778,0.294209338,109.63,1.029
70.83407006,192389.0356,0.702760867,0.356452248,109.63,1.029
94.00056389,186059.1612,0.686363166,0.309425818,109.63,1.029
104.9762438,189113.4149,0.705996236,0.292803448,109.63,1.029
103.0816671,189916.7023,0.692146168,0.295482346,109.63,1.029
90.46792939,192736.8772,0.700417525,0.315409289,109.63,1.029
114.0941892,188332.2251,0.69850795,0.280860503,109.63,1.029
110.1756897,189639.1296,0.697170664,0.285810738,109.63,1.029
98.63520663,195693.4757,0.712214939,0.302068975,109.63,1.029
112.2542872,194135.1903,0.693356716,0.283152631,109.63,1.029
104.2446651,193824.2306,0.691562265,0.293830006,109.63,1.029
113.3754961,187657.4209,0.680838602,0.281749018,109.63,1.029
97.9159539,194701.1829,0.706231468,0.303175808,109.63,1.029
103.4519151,185460.7489,0.702214896,0.294952244,109.63,1.029
105.1310497,190741.7241,0.708173626,0.292588637,109.63,1.029
95.131626,189166.158,0.693602923,0.30758117,109.63,1.029
105.2806463,188804.963,0.693455628,0.292380026,109.63,1.029
110.4136257,192462.2993,0.691436331,0.285502787,109.63,1.029
95.42792558,192426.6632,0.684559023,0.307103413,109.63,1.029
105.6363316,189508.471,0.690112164,0.291887059,109.63,1.029
118.9484093,185280.0576,0.665598491,0.275069978,109.63,1.029
150.2966301,186488.8184,0.689756517,0.244707545,109.63,1.029
159.1629515,183452.2715,0.680518281,0.237793609,109.63,1.029
149.2312152,192939.2582,0.691277798,0.245579541,109.63,1.029
159.1149227,186800.295,0.669441127,0.237829849,109.63,1.029
134.000524,197374.0493,0.718339514,0.259160112,109.63,1.029
134.0479394,190728.0429,0.694644937,0.259114941,109.63,1.029
85.94813725,186795.6834,0.698094458,0.323596279,109.63,1.029
160.1956761,183863.7688,0.677684238,0.237025966,109.63,1.029
155.1979896,188001.5215,0.688092731,0.24081224,109.63,1.029
149.7796745,189494.2848,0.702041465,0.245129484,109.63,1.029
162.9017902,182095.6392,0.684673429,0.235048502,109.63,1.029
159.3670771,185804.7957,0.691726742,0.237641537,109.63,1.029
