C (GPa),dP/dh (N/m),Wp/Wt,hm (um),Er (GPa),sy (GPa)
100.5692418,196953.1754,0.702757991,0.299149878,109.63,1.168
98.55604988,194495.7642,0.710697475,0.302189913,109.63,1.168
101.3234457,191659.7522,0.718834058,0.298034613,109.63,1.168
97.8523267,196177.1273,0.723092637,0.303274878,109.63,1.168
96.11891153,198393.9131,0.724325927,0.305997689,109.63,1.168
98.48583513,192264.3063,0.705910456,0.302297917,109.63,1.168
94.75321749,194843.1153,0.724574489,0.308194027,109.63,1.168
101.737124,188882.7667,0.711637742,0.297428096,109.63,1.168
102.6361067,194141.404,0.716325373,0.296122813,109.63,1.168
91.77104723,198318.516,0.723304878,0.313162374,109.63,1.168
97.37617325,193835.333,0.705358035,0.30401471,109.63,1.168
83.6536911,193521.4634,0.705252204,0.328003878,109.63,1.168
97.11465487,197212.1609,0.729015497,0.304423984,109.63,1.168
85.55260568,199391.9368,0.726793418,0.324342942,109.63,1.168
94.08098639,193647.8691,0.722228414,0.309293485,109.63,1.168
95.93649407,196556.8364,0.731822215,0.306287432,109.63,1.168
96.33194673,197496.8905,0.726467903,0.30565821,109.63,1.168
98.3188157,193420.6685,0.716838572,0.302554537,109.63,1.168
95.92605762,195728.7777,0.723544115,0.306305031,109.63,1.168
93.40310778,192126.6328,0.716665405,0.310413665,109.63,1.168
94.52998265,198006.1242,0.721266765,0.308557829,109.63,1.168
104.953861,189301.1413,0.718879322,0.292834985,109.63,1.168
85.50351353,200129.4672,0.720248923,0.324436354,109.63,1.168
101.6239041,190314.4446,0.712668738,0.297593819,109.63,1.168
100.2167654,190984.2344,0.713468948,0.299675877,109.63,1.168
93.52920492,195185.2417,0.72520276,0.31020531,109.63,1.168
100.7552285,193435.3657,0.715611198,0.298873885,109.63,1.168
96.74737698,195207.2069,0.723824061,0.305001555,109.63,1.168
87.61929603,206909.3142,0.740425758,0.320495004,109.63,1.168
97.29775864,194871.9989,0.715619069,0.304136912,109.63,1.168
96.31029582,193897.8863,0.713440015,0.305693156,109.63,1.168
88.57740704,197783.848,0.719473052,0.31875713,109.63,1.168
99.23023572,192926.1204,0.719376163,0.301161822,109.63,1.168
96.14352748,194116.6336,0.716119875,0.305957952,109.63,1.168
96.23954576,195791.1108,0.713620602,0.305805962,109.63,1.168
96.75221189,193530.8606,0.710498329,0.304994245,109.63,1.168
98.7287458,193422.7523,0.722750909,0.301925528,109.63,1.168
95.74799812,196782.9733,0.721944782,0.306589153,109.63,1.168
94.39331588,192873.1759,0.711088858,0.308781251,109.63,1.168
89.10241374,198048.4413,0.74496645,0.317816467,109.63,1.168
95.08910064,196624.5088,0.717208044,0.307649838,109.63,1.168
100.272327,194937.62,0.707818713,0.29959293,109.63,1.168
95.01840724,188777.7808,0.709592111,0.307764204,109.63,1.168
92.20349343,191791.8809,0.727040281,0.31242588,109.63,1.168
91.65254254,201183.3485,0.724423777,0.313364515,109.63,1.168
100.679172,188577.5953,0.714341595,0.298987044,109.63,1.168
97.16817028,197626.9893,0.713167774,0.304339878,109.63,1.168
96.46116214,189793.5217,0.711443142,0.305453397,109.63,1.168
95.80384711,199646.5822,0.730971716,0.306499279,109.63,1.168
92.9896586,207237.6783,0.726388178,0.311103767,109.63,1.168
98.54501208,198638.7609,0.712143451,0.302206459,109.63,1.168
99.23973475,192460.8395,0.716844031,0.301146846,109.63,1.168
105.8184758,192424.0045,0.706145568,0.291636354,109.63,1.168
90.33607444,199196.1458,0.736700746,0.315639207,109.63,1.168
98.90123544,198664.3858,0.718984329,0.30166185,109.63,1.168
102.4999011,192092.5542,0.705149976,0.296319379,109.63,1.168
92.73088568,197437.8534,0.724486862,0.31153771,109.63,1.168
94.43850146,197947.759,0.736624352,0.308707754,109.63,1.168
93.53044821,195517.0797,0.709768763,0.310201981,109.63,1.168
96.96598362,196014.7405,0.726540728,0.304657635,109.63,1.168
99.98402244,201308.8445,0.713142007,0.300024219,109.63,1.168
102.1150374,192613.5297,0.713237374,0.296877224,109.63,1.168
95.59545353,193801.5651,0.727152393,0.306833828,109.63,1.168
99.61748638,198023.7655,0.708680154,0.300575896,109.63,1.168
90.46851985,192174.4905,0.717107616,0.315408864,109.63,1.168
95.12770919,197029.2358,0.719212562,0.307587027,109.63,1.168
99.74295538,195447.4729,0.713436729,0.300386046,109.63,1.168
95.61469337,201398.9001,0.722877861,0.306802872,109.63,1.168
96.14630827,195301.4025,0.717230258,0.305953695,109.63,1.168
97.44805894,204971.8314,0.725159867,0.30390362,109.63,1.168
101.3024598,199169.0197,0.711452566,0.298065317,109.63,1.168
95.65449792,198591.7999,0.724525364,0.306738786,109.63,1.168
95.13186802,195112.4798,0.720477639,0.307579879,109.63,1.168
99.25431613,198675.8902,0.70738482,0.301124701,109.63,1.168
89.40078542,196983.788,0.701079497,0.317286535,109.63,1.168
96.65032869,193596.0298,0.723310679,0.305154063,109.63,1.168
93.03058185,198056.1201,0.71938626,0.311034849,109.63,1.168
95.27463229,194641.6379,0.709826944,0.30735012,109.63,1.168
101.4128429,195220.599,0.722180161,0.297902867,109.63,1.168
102.2019906,195189.6098,0.720761743,0.296751115,109.63,1.168
97.38265141,195365.4374,0.714892967,0.304005235,109.63,1.168
89.53369331,207014.6465,0.739738113,0.317050769,109.63,1.168
99.85909506,198520.45,0.714302855,0.30021197,109.63,1.168
94.98523545,198502.7834,0.729187869,0.307817799,109.63,1.168
95.18918448,194225.3166,0.714963962,0.307488341,109.63,1.168
101.0043569,200040.4756,0.724308338,0.298505308,109.63,1.168
73.42506631,194664.9166,0.71787182,0.350106738,109.63,1.168
100.5368726,191989.0164,0.702492948,0.299198647,109.63,1.168
102.5446402,195922.3628,0.718353196,0.296254614,109.63,1.168
100.7316479,197384.7147,0.708062395,0.298908829,109.63,1.168
98.29970843,202018.3345,0.714219994,0.302583919,109.63,1.168
78.26178809,203804.7388,0.727012984,0.339115118,109.63,1.168
97.17901898,195082.4203,0.714840822,0.304322583,109.63,1.168
101.312363,192424.1345,0.703515504,0.298051183,109.63,1.168
102.853527,195556.5482,0.716007774,0.295809058,109.63,1.168
90.11481898,203191.1848,0.724237289,0.316026145,109.63,1.168
100.3938767,195740.5337,0.71944051,0.299411209,109.63,1.168
83.50047519,189934.0218,0.709116069,0.328305167,109.63,1.168
95.22821518,194729.1585,0.714400004,0.307425107,109.63,1.168
102.2469243,193488.0265,0.717831199,0.296684765,109.63,1.168
97.18507924,198547.4639,0.714078995,0.304314355,109.63,1.168
103.1574474,195199.3622,0.705094601,0.295373238,109.63,1.168
95.91242488,195420.0744,0.725254976,0.30632691,109.63,1.168
76.96085406,188623.9544,0.697845033,0.341969118,109.63,1.168
86.10692739,203765.2877,0.737909638,0.323297154,109.63,1.168
95.61359994,197553.6954,0.717658896,0.306805079,109.63,1.168
96.1749581,197333.0131,0.711071915,0.305908378,109.63,1.168
101.6106591,194947.8831,0.721392153,0.297613606,109.63,1.168
96.06734245,206244.8904,0.73049358,0.306079859,109.63,1.168
96.95765519,200473.358,0.730790662,0.304671353,109.63,1.168
103.6008542,188590.6364,0.714916361,0.294740367,109.63,1.168
95.96171541,191330.6851,0.726021801,0.306248045,109.63,1.168
95.52590927,193943.9631,0.722753237,0.306945872,109.63,1.168
97.60975233,194629.5637,0.719420814,0.303651622,109.63,1.168
95.49264718,195988.5693,0.722822647,0.30699891,109.63,1.168
96.12578172,193804.3042,0.718557716,0.305985642,109.63,1.168
97.67130005,196410.6252,0.728880795,0.3035554,109.63,1.168
103.8111449,199845.2193,0.712587409,0.294442108,109.63,1.168
95.89339789,197359.4361,0.715004295,0.306356738,109.63,1.168
100.3322919,193728.1863,0.700823333,0.299503652,109.63,1.168
99.9069268,198341.6207,0.721318431,0.300139734,109.63,1.168
95.43298213,191662.9512,0.715339895,0.307094713,109.63,1.168
93.66378601,197903.863,0.7346675,0.309981733,109.63,1.168
96.83948287,193656.8064,0.709001964,0.304856406,109.63,1.168
97.71918232,194885.2712,0.722906576,0.303481153,109.63,1.168
97.15223979,193891.6184,0.715198985,0.304365207,109.63,1.168
100.1967401,194667.8976,0.721246666,0.299705485,109.63,1.168
93.52167593,195993.2759,0.712800325,0.310217187,109.63,1.168
96.98751557,193318.5682,0.703565742,0.304623605,109.63,1.168
94.93193374,194071.7794,0.712267115,0.307904573,109.63,1.168
97.63087563,191802.1235,0.711513347,0.303618501,109.63,1.168
91.64315539,203270.5008,0.73965023,0.313380484,109.63,1.168
92.67330545,198020.2458,0.726401267,0.311633612,109.63,1.168
102.4530656,192896.4345,0.707813265,0.296386546,109.63,1.168
97.79669564,195289.4035,0.711699676,0.303360918,109.63,1.168
96.40585137,189692.3755,0.700146935,0.305541615,109.63,1.168
103.3086355,193056.9696,0.709170635,0.295156508,109.63,1.168
93.52872585,198853.5892,0.717189064,0.310204999,109.63,1.168
85.00737898,203728.2096,0.740068177,0.32538145,109.63,1.168
92.22330056,195414.366,0.721438123,0.31239316,109.63,1.168
96.13581509,197907.1731,0.719666276,0.305969875,109.63,1.168
101.7252866,198538.2467,0.721326784,0.297445354,109.63,1.168
147.3926492,195791.661,0.720761824,0.247106138,109.63,1.102
141.899818,196543.4841,0.729032424,0.251843526,109.63,1.102
141.3049361,200371.9326,0.716449162,0.25237374,109.63,1.102
126.9593772,196805.4692,0.715227156,0.266249772,109.63,1.102
134.3143112,198688.7911,0.726966828,0.25885742,109.63,1.102
130.3792458,201951.9463,0.733445313,0.262734327,109.63,1.102
155.6511551,199372.2585,0.704424845,0.240461139,109.63,1.102
134.6938286,204519.6113,0.752296434,0.258492549,109.63,1.102
119.158838,198639.6974,0.733328738,0.274826441,109.63,1.102
146.6024039,198904.4451,0.722108314,0.247771039,109.63,1.102
139.0847959,196511.5559,0.7241777,0.254379567,109.63,1.102
137.145687,196377.9277,0.716757495,0.256171702,109.63,1.102
152.5565463,200234.9046,0.72380776,0.242888396,109.63,1.102
147.5384162,198501.0845,0.710202416,0.246984493,109.63,1.102
139.3734908,202206.2795,0.719485816,0.254115607,109.63,1.102
142.8578343,199534.2439,0.713624238,0.250997615,109.63,1.102
143.7713954,197714.4052,0.704537467,0.250199208,109.63,1.102
144.6023609,197844.323,0.713695008,0.249478989,109.63,1.102
154.0429877,203522.4592,0.726800491,0.241713843,109.63,1.102
142.7565763,199249.9168,0.725312721,0.251086321,109.63,1.102
146.1937963,197616.4131,0.714043507,0.248117462,109.63,1.102
143.7889238,196471.1543,0.722364616,0.250183839,109.63,1.102
141.5890046,201043.0467,0.717556286,0.252119883,109.63,1.102
140.3537583,197164.6768,0.70725688,0.253227093,109.63,1.102
153.3275735,199771.4974,0.72743687,0.242276457,109.63,1.102
129.8933518,209742.1871,0.744301768,0.263225503,109.63,1.102
149.2108395,193947.5437,0.707658843,0.245596253,109.63,1.102
130.7941088,200352.2268,0.731639619,0.262318199,109.63,1.102
149.3166528,194158.7454,0.715216986,0.245509255,109.63,1.102
147.0868803,197807.2549,0.712679773,0.247362631,109.63,1.102
139.7272684,203164.9217,0.733085915,0.253794208,109.63,1.102
149.1922802,194326.2747,0.704003411,0.245611712,109.63,1.102
110.122627,201578.7193,0.725034134,0.285879782,109.63,1.102
145.5082458,199971.8296,0.722514768,0.248701061,109.63,1.102
127.9298703,200831.268,0.728597429,0.265237987,109.63,1.102
136.1511565,200443.1782,0.711415971,0.257105213,109.63,1.102
143.215683,198788.612,0.706970338,0.250684224,109.63,1.102
150.7039651,194006.6397,0.716758579,0.244376219,109.63,1.102
160.23077,193058.0958,0.709193316,0.237000347,109.63,1.102
141.4399371,202906.291,0.728702421,0.252252798,109.63,1.102
112.528231,203616.0408,0.719634731,0.28280701,109.63,1.102
163.3295282,196338.7016,0.705386538,0.234741113,109.63,1.102
142.9524298,204367.1444,0.731921453,0.250914668,109.63,1.102
125.9682094,207875.1283,0.74248089,0.267294842,109.63,1.102
126.9071816,204730.6587,0.742387816,0.266304683,109.63,1.102
141.0072411,202383.737,0.72481476,0.252639515,109.63,1.102
133.2990818,196500.3083,0.71732989,0.25984159,109.63,1.102
150.0303308,196465.6561,0.710606309,0.244924402,109.63,1.102
139.4047056,200319.9012,0.731600178,0.254087961,109.63,1.102
138.0387297,195007.1563,0.720972866,0.255341822,109.63,1.102
140.1936916,199609.6774,0.716252318,0.253371472,109.63,1.102
148.6995969,201814.8828,0.726938264,0.246017916,109.63,1.102
159.1724717,200136.5035,0.712099995,0.237786505,109.63,1.102
146.9239311,202675.1884,0.728875527,0.247500894,109.63,1.102
146.0102414,199859.1178,0.723960645,0.248273358,109.63,1.102
148.9060712,199295.8479,0.724731327,0.245846995,109.63,1.102
152.4109021,197445.3449,0.720154722,0.243004199,109.63,1.102
139.2032238,204923.4718,0.738276705,0.25427101,109.63,1.102
147.6972327,198197.9585,0.708491196,0.246851272,109.63,1.102
122.1801511,203439.4475,0.731857311,0.27140709,109.63,1.102
134.1102173,204491.3478,0.728307472,0.259053924,109.63,1.102
139.4888461,196041.9314,0.730260135,0.254010839,109.63,1.102
132.6887234,196933.0067,0.711748874,0.260438164,109.63,1.102
151.3376815,194075.2629,0.713290813,0.243864396,109.63,1.102
139.4950848,204876.8805,0.722652506,0.25400499,109.63,1.102
150.079827,199769.9613,0.715411882,0.244884269,109.63,1.102
133.5132858,200408.1197,0.723602829,0.259632333,109.63,1.102
138.8793189,196550.6921,0.717323436,0.25456736,109.63,1.102
147.4715545,194865.548,0.715288513,0.247039976,109.63,1.102
134.6543369,197506.6489,0.731604882,0.258530696,109.63,1.102
145.7253375,198379.9655,0.708990527,0.248515631,109.63,1.102
154.6698976,201638.9902,0.719046422,0.241223196,109.63,1.102
135.5389698,197140.2344,0.722603256,0.257685137,109.63,1.102
143.7405751,200636.9999,0.725111957,0.250226046,109.63,1.102
137.2339971,196751.2305,0.722950849,0.256088354,109.63,1.102
159.1694323,200530.245,0.716155796,0.237789089,109.63,1.102
138.7080453,201891.894,0.72413985,0.254724531,109.63,1.102
155.8346766,193993.151,0.710633045,0.240319918,109.63,1.102
149.7600272,199155.9895,0.720019308,0.245145144,109.63,1.102
156.0422846,202759.244,0.71884785,0.240160234,109.63,1.102
123.6210241,211212.7208,0.752763377,0.269820774,109.63,1.102
128.3787171,209998.5252,0.744767112,0.264773748,109.63,1.102
151.6280115,194101.2931,0.702855399,0.243630765,109.63,1.102
136.7208367,197969.8425,0.713470588,0.256568826,109.63,1.102
132.0076437,197782.4194,0.72683287,0.261109382,109.63,1.102
141.9745374,205215.9362,0.723072776,0.251777337,109.63,1.102
143.8933795,197491.0631,0.715593222,0.250092947,109.63,1.102
138.3707052,199603.4601,0.733531833,0.255034776,109.63,1.102
141.313419,204968.5548,0.735670795,0.252365002,109.63,1.102
140.4489659,198571.5271,0.724546679,0.253140822,109.63,1.102
129.6504994,201157.9521,0.724525151,0.263472313,109.63,1.102
143.140514,198959.1,0.729866343,0.250749263,109.63,1.102
136.546574,202765.757,0.733495139,0.256732477,109.63,1.102
148.3978375,193917.6756,0.714325285,0.246268237,109.63,1.102
138.0718925,197716.9955,0.712542041,0.255310746,109.63,1.102
146.6550535,196487.6098,0.712853709,0.247727019,109.63,1.102
134.1511504,201051.9029,0.718428609,0.259014571,109.63,1.102
138.1380098,201877.0364,0.717721829,0.255249144,109.63,1.102
146.8988482,198768.0915,0.723420798,0.247521206,109.63,1.102
142.3267719,192361.1438,0.718870979,0.251465658,109.63,1.102
144.4513537,194676.1055,0.715385733,0.249608829,109.63,1.102
140.4693442,197172.2978,0.720412246,0.253122871,109.63,1.102
141.6637582,195546.4874,0.716772811,0.252053286,109.63,1.102
149.2161006,195724.8809,0.709576803,0.245591914,109.63,1.102
140.6734707,205122.5446,0.72519619,0.252938895,109.63,1.102
169.6832098,194156.7324,0.705079317,0.230304295,109.63,1.102
142.0276753,198225.8303,0.719305866,0.251730603,109.63,1.102
134.8376764,197141.4127,0.712911989,0.258354634,109.63,1.102
149.9439982,194299.1713,0.715041808,0.244995409,109.63,1.102
138.407601,195251.6983,0.704971656,0.255001214,109.63,1.102
129.342958,201015.5958,0.729652258,0.263784976,109.63,1.102
134.8523457,202292.1749,0.718852643,0.258340477,109.63,1.102
140.5106459,196474.3834,0.723418661,0.253085871,109.63,1.102
153.032867,196052.0844,0.703767088,0.24250898,109.63,1.102
135.6541595,196368.6418,0.708779775,0.257576094,109.63,1.102
141.664289,203441.2214,0.734679549,0.25205281,109.63,1.102
145.3664601,195488.3182,0.732052589,0.248822796,109.63,1.102
136.8228785,203290.7636,0.731139805,0.256473352,109.63,1.102
142.4935653,195354.5837,0.70648057,0.251318127,109.63,1.102
152.0026452,204540.457,0.728440655,0.243330344,109.63,1.102
133.9228857,200653.2553,0.729180269,0.259235247,109.63,1.102
136.8495025,199962.3273,0.72898025,0.256448481,109.63,1.102
149.1764596,194858.3157,0.712308781,0.245624644,109.63,1.102
139.1490876,200090.4179,0.719912674,0.254320839,109.63,1.102
148.8712263,199203.5167,0.714295641,0.245876124,109.63,1.102
133.4366515,204849.2505,0.722957059,0.259707247,109.63,1.102
140.0304613,198045.8696,0.725645542,0.253519,109.63,1.102
140.3187497,199956.7186,0.722630414,0.253258612,109.63,1.102
149.2373418,194534.6291,0.704444983,0.245574362,109.63,1.102
138.6714748,195476.2177,0.728093976,0.254758471,109.63,1.102
145.8122172,198100.1368,0.722248532,0.248441641,109.63,1.102
146.4343094,205599.5577,0.717002392,0.247913747,109.63,1.102
136.6973516,197879.6302,0.715546397,0.256591407,109.63,1.102
138.6275189,201982.1143,0.715236981,0.254798806,109.63,1.102
144.0595802,196165.7169,0.718656336,0.249948314,109.63,1.102
134.9042155,202289.9844,0.72263652,0.25829033,109.63,1.102
136.8871288,204593.5418,0.730332574,0.256413185,109.63,1.102
102.1039733,202232.281,0.750211567,0.296893335,109.63,1.102
148.8310779,199316.6801,0.730751638,0.245909159,109.63,1.102
124.717838,211559.3195,0.74470426,0.268632172,109.63,1.102
120.7454735,197035.7122,0.712846538,0.27301503,109.63,1.102
140.9903778,196845.3426,0.709392757,0.25265399,109.63,1.102
148.9628376,199808.015,0.722942515,0.245800093,109.63,1.102
131.8644769,205811.4614,0.74270992,0.26125119,109.63,1.102
142.5320446,192671.9251,0.705591226,0.251284143,109.63,1.151
137.5974231,203204.785,0.718893623,0.255750708,109.63,1.151
131.7770788,199441.9817,0.715383327,0.261337654,109.63,1.151
131.9013452,208445.7352,0.730405734,0.261214704,109.63,1.151
148.5622644,196801.6226,0.701137953,0.246131786,109.63,1.151
144.7004077,194727.2425,0.716073351,0.249394569,109.63,1.151
141.535322,204199.3178,0.728980167,0.252167794,109.63,1.151
144.5347113,198306.5534,0.708159195,0.249537335,109.63,1.151
134.5214153,198825.22,0.712115404,0.258657965,109.63,1.151
143.286876,193537.4455,0.710862286,0.250621596,109.63,1.151
143.1682733,202437.5368,0.72629833,0.250725499,109.63,1.151
144.9932657,193832.0511,0.715399333,0.249142483,109.63,1.151
142.5332472,195846.2009,0.712796159,0.251283347,109.63,1.151
148.1070573,193411.3853,0.70527135,0.246509256,109.63,1.151
141.9186998,197630.6588,0.719372992,0.251826999,109.63,1.151
152.0960297,191332.155,0.71294307,0.243255341,109.63,1.151
145.6778402,197545.2421,0.718697336,0.2485563,109.63,1.151
149.9777419,190638.6518,0.714485784,0.244967332,109.63,1.151
151.7664063,202154.401,0.711660482,0.243519549,109.63,1.151
151.1806826,194781.6112,0.700607363,0.243990669,109.63,1.151
144.9356219,198374.7059,0.715185766,0.24919258,109.63,1.151
140.8532661,201374.3425,0.712828429,0.252777395,109.63,1.151
146.3040037,206178.09,0.718131275,0.248023717,109.63,1.151
140.4643604,193635.9702,0.708882146,0.253126753,109.63,1.151
109.4511436,197077.4894,0.706188635,0.286755477,109.63,1.151
109.8774526,200722.8624,0.72698068,0.286198514,109.63,1.151
148.5609062,199061.266,0.719700395,0.246132963,109.63,1.151
138.9187226,194838.8098,0.717144416,0.25453173,109.63,1.151
147.7475274,192637.3673,0.711239938,0.246809423,109.63,1.151
147.5695461,199251.9682,0.717766927,0.246958364,109.63,1.151
145.4371666,191448.9808,0.69690796,0.248761595,109.63,1.151
133.7659353,199987.2814,0.720457735,0.259387444,109.63,1.151
159.5682456,193637.0124,0.705099022,0.237491686,109.63,1.151
147.4890778,195901.8302,0.705514472,0.247025316,109.63,1.151
144.6725999,201245.7172,0.716195806,0.249418278,109.63,1.151
142.5127384,196861.3356,0.716685694,0.251301434,109.63,1.151
145.3927621,197989.7561,0.71961945,0.248800108,109.63,1.151
141.6388838,199000.2592,0.720116072,0.252075403,109.63,1.151
140.0442412,201015.8938,0.728314249,0.253506937,109.63,1.151
142.8295716,206439.3308,0.721723018,0.251022558,109.63,1.151
141.6082555,197130.9381,0.713807031,0.252102484,109.63,1.151
155.7981401,190987.5261,0.696293182,0.240347882,109.63,1.151
141.6075299,196577.2115,0.711828217,0.252103365,109.63,1.151
145.7827708,195532.8793,0.726045917,0.248467003,109.63,1.151
153.794082,196269.7509,0.699901597,0.241908737,109.63,1.151
5.690346571,201935.7095,0.753165839,1.25762822,109.63,1.151
148.1148334,192978.0446,0.701680061,0.246502993,109.63,1.151
151.660314,193230.3328,0.703026019,0.243604455,109.63,1.151
140.2633223,196896.9327,0.708199319,0.253308179,109.63,1.151
153.1833201,199383.397,0.722193742,0.242390609,109.63,1.151
158.6767141,187628.8387,0.696235967,0.238157576,109.63,1.151
147.9147621,196522.12,0.707433403,0.246669909,109.63,1.151
129.5533427,199460.4008,0.732357722,0.263571153,109.63,1.151
138.8364585,197558.0048,0.712611465,0.254606789,109.63,1.151
148.4745709,197536.0859,0.698946659,0.246203915,109.63,1.151
143.1639023,197093.3718,0.710007891,0.25072918,109.63,1.151
169.8178019,189790.9733,0.697178945,0.230213188,109.63,1.151
3.22934006,188567.9297,0.722992908,1.669413514,109.63,1.151
138.2216258,198441.2348,0.714530889,0.255172876,109.63,1.151
139.2813068,193609.4815,0.706310337,0.254200343,109.63,1.151
151.2936794,198028.9833,0.715291381,0.243899396,109.63,1.151
151.3418419,200233.6361,0.716705494,0.243860849,109.63,1.151
148.6286184,194313.2281,0.715482808,0.246076604,109.63,1.151
153.4935932,196378.2533,0.709440679,0.242146057,109.63,1.151
153.6475827,195006.4117,0.710424325,0.242024378,109.63,1.151
149.6845376,198749.5688,0.698593471,0.245207438,109.63,1.151
147.070637,190499.1827,0.709976355,0.247376575,109.63,1.151
137.5334827,201846.7243,0.720340091,0.255809912,109.63,1.151
130.4285172,213501.2459,0.734333843,0.262685037,109.63,1.151
138.2291097,202315.17,0.719131082,0.255165462,109.63,1.151
138.4275842,196551.3231,0.725452624,0.254982477,109.63,1.151
152.9583354,197179.841,0.710672488,0.242568558,109.63,1.151
136.1546733,200564.6369,0.723565298,0.25710232,109.63,1.151
136.4695433,201233.197,0.722585174,0.25680504,109.63,1.151
144.4637339,193926.8303,0.727477145,0.249598651,109.63,1.151
129.7911698,206615.8678,0.737216355,0.263329256,109.63,1.151
149.8628147,196964.1613,0.707716481,0.245061008,109.63,1.151
139.0581847,199318.8736,0.724949765,0.254403624,109.63,1.151
139.798037,194274.4456,0.714086107,0.253729765,109.63,1.151
142.7067002,194036.7384,0.706802519,0.251130664,109.63,1.151
154.6706072,188927.3283,0.693596926,0.241222837,109.63,1.151
143.6188894,196114.0874,0.708772255,0.250331516,109.63,1.151
145.2426659,194845.3786,0.7025923,0.248927987,109.63,1.151
138.981698,195209.9028,0.708787257,0.254473281,109.63,1.151
128.0781369,199770.1735,0.720864387,0.265084676,109.63,1.151
139.4238753,208554.455,0.742050847,0.254069699,109.63,1.151
156.7789874,193894.2234,0.70156203,0.239595699,109.63,1.151
136.602122,198262.8239,0.725112031,0.25668035,109.63,1.151
137.477753,196141.231,0.728295937,0.255861487,109.63,1.151
147.4236915,196489.6646,0.710658176,0.247080273,109.63,1.151
144.0185347,198835.1547,0.717100707,0.249983843,109.63,1.151
154.3557153,196578.7785,0.704793965,0.241468988,109.63,1.151
122.0561595,200395.4255,0.733478549,0.2715444,109.63,1.151
134.442407,203124.1209,0.728802581,0.25873433,109.63,1.151
125.670848,204705.2599,0.725622405,0.267611384,109.63,1.151
140.439943,201775.4934,0.739633206,0.253148874,109.63,1.151
151.4798381,198748.4536,0.714355695,0.243749728,109.63,1.151
143.7523488,199151.3073,0.71212662,0.250215552,109.63,1.151
155.4604685,193422.198,0.701935622,0.240609225,109.63,1.151
152.6131757,195242.2646,0.709537247,0.242842903,109.63,1.151
148.2476877,199407.5989,0.720580694,0.246392837,109.63,1.151
156.1582435,194544.1713,0.698777492,0.240071043,109.63,1.151
150.9242716,196906.2934,0.706910385,0.244198286,109.63,1.151
146.0378528,193810.7243,0.715093405,0.248249306,109.63,1.151
135.6443171,193084.4245,0.724508632,0.257585406,109.63,1.151
139.9788814,197062.056,0.712168031,0.253565729,109.63,1.151
155.6396041,194135.4962,0.70452869,0.240470488,109.63,1.151
151.2627346,197396.7923,0.714319145,0.243924737,109.63,1.151
138.2320167,193812.7188,0.70415115,0.255162458,109.63,1.151
157.8895673,197462.9489,0.704047673,0.238750858,109.63,1.151
148.8727386,191936.5899,0.716703758,0.245874661,109.63,1.151
149.2201356,204690.1982,0.72437706,0.245588985,109.63,1.151
139.5762709,198811.72,0.718868906,0.253931337,109.63,1.151
144.9925043,198643.2342,0.708597553,0.249143015,109.63,1.151
146.0693947,195810.9725,0.712440627,0.248223144,109.63,1.151
151.254709,199149.7138,0.716797027,0.243930827,109.63,1.151
145.8937636,198743.5885,0.724549758,0.248372513,109.63,1.151
153.6894451,197054.7796,0.700625364,0.241991499,109.63,1.151
157.0572771,196986.3902,0.704342782,0.239382847,109.63,1.151
151.4919404,197780.4834,0.721741242,0.243739986,109.63,1.151
104.0294701,194953.0916,0.726869036,0.294132937,109.63,1.151
152.2750001,200006.0043,0.70130638,0.243112354,109.63,1.151
149.2097948,199002.8979,0.706905131,0.245597243,109.63,1.151
155.3772123,193153.8848,0.715192767,0.24067325,109.63,1.151
135.6723059,210204.5122,0.742190609,0.257559112,109.63,1.151
162.1341828,193202.6629,0.706814188,0.23560529,109.63,1.151
142.1062495,205174.7125,0.718537457,0.251661361,109.63,1.151
157.5438146,196821.1841,0.697343397,0.239012427,109.63,1.151
152.7070013,196290.3499,0.70060909,0.242768763,109.63,1.151
153.8033593,198705.6199,0.711979609,0.241901708,109.63,1.151
146.865608,197258.9301,0.705585714,0.247548561,109.63,1.151
144.8218767,201012.576,0.718852643,0.249289907,109.63,1.151
140.8445644,195381.9539,0.709406142,0.252785221,109.63,1.151
143.1155467,191399.1308,0.714466907,0.250771528,109.63,1.151
139.8015381,196792.1763,0.721541606,0.253726763,109.63,1.151
145.6792187,195725.512,0.714082856,0.248555264,109.63,1.151
150.2725083,197530.5486,0.717062045,0.244727422,109.63,1.151
145.2877533,197510.3707,0.719175751,0.2488899,109.63,1.151
146.3686526,198695.4318,0.720915337,0.247969442,109.63,1.151
145.1163596,203433.3566,0.712973647,0.249036794,109.63,1.151
154.1580126,194100.0184,0.704081317,0.241623632,109.63,1.151
170.5187195,200166.8373,0.703974866,0.229739023,109.63,1.151
144.4337995,198720.3519,0.720916905,0.24962485,109.63,1.151
173.6959971,191652.9894,0.693727818,0.227628541,109.63,1.151
